id;comments
217;:smiling_face_with_heart-eyes::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::smiling_face_with_heart-eyes::clapping_hands::face_with_open_mouth::clapping_hands::face_with_open_mouth::clapping_hands::face_with_open_mouth::clapping_hands::red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️
217;Cute :smiling_face_with_heart-eyes:
217;wonderful & beautiful 하트뿅뿅:black_heart:해피
217;En esas hojas agonizó el papá de Fiona
218;She buried her 70 year old husband and has a mansion all to herself now :star-struck:
218;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
218;:red_heart:️:red_heart:️:red_heart:️
218;gorgeous Eva
218;NO WAY.
218;On my hands and knees:woman_kneeling_light_skin_tone::smiling_face_with_heart-eyes:
218;Oh my
218;Love this sm
218;so good
218;:red_heart:️:red_heart:️:red_heart:️
219;brat
219;The matching green
219;Love this :seedling:
219;i wanna be u when im older
219;brat
219;where is the dress from? :star:️
219;:pear::green_heart:
219;aesthetic
219;Was this in honor of charli releasing brat?
219;happy brat day :green_heart:
220;what style are the @lespecs :white_heart:
220;Cutest ever
220;Cuteness
220;Boy parts!!!!! Superior book taste:relieved_face:
220;What lip liner/tint do you use? Look absolutely gorgeous :red_heart:️
220;Sicily looks good on ya
220;Come to Florence PLEASE
220;cute
220;Cutest
220;:smiling_face:️:purple_heart:
221;Loveeee
221;Dreamy :growing_heart::sparkles:
221;Please check your DM
221;Love youuuuuu
221;so prettyyyy
221;:ribbon::two_hearts:
221;obsessed
221;a dream
221;Whoa crazy Eva
221;love love this
222;Olivia, what brand is your cape please?
222;Hello @oliviapalermo  who makes your sunnies? Please. Thank you. :red_heart:️
222;
222;Muy Chic y Glamurosa !!Bravo!!
223;Soooo cute :yellow_heart::yellow_heart::yellow_heart::yellow_heart:
223;Love this!
223;Amazing :smiling_face_with_heart-eyes: We would love to use your photo, do you agree? Say #YesJonak if so :black_heart:
223;Those jeans :smiling_face_with_heart-eyes:
223;where are the pants from?:star:️
223;:star:️:star:️
223;Love love love :red_heart:️
223;Purr
223;love thissss :sparkling_heart::raised_fist_medium-light_skin_tone:
224;거미손 아이린~ 구척 복귀 의사없나요~~ 전.. 세계를 누비는 대 스타님께.. 먼지같은 펜일수도잇지만..물어보고싶어서 댓 남겨요ㅠㅠ
224;In my favorito Color :fire:
224;:blue_heart::blue_heart::smiling_face_with_smiling_eyes:
224;:smiling_face_with_heart-eyes::blue_heart::sparkles::fire::black_heart::red_heart:️:red_heart:️:black_heart::fire::sparkles::black_heart::black_heart::red_heart:️:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:lovery
224;Beautiful sis :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::growing_heart::two_hearts: lovely
224;That make up is a slay queen:red_heart:️:red_heart:️:red_heart:️
224;Pretty :red_heart:️:red_heart:️:red_heart:️:red_heart:️
224;:fire::fire::fire:
224;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
225;love
225;Ok hair
225;Assignment was understood
225;Such a new york IT girl:clapping_hands::fire:
225;love love love
225;I LOVE
225;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
225;It’s giving in her own NYC lane.  On point. :fire:
226;Feet..:raising_hands::smiling_face_with_hearts::face_blowing_a_kiss::two_hearts::beating_heart:
226;:black_heart::black_heart::black_heart:
226;Vergut lepotice :red_heart:️
226;:red_heart:️
226;Linda:red_heart:️ @talinaytali
226;:smiling_face_with_heart-eyes::sparkling_heart::smiling_face_with_heart-eyes:
226;Ireneisgod 🫶
226;Amazing pieces but for sure you have to check our collection. Follow us:sparkles:
226;:rainbow::rainbow::rainbow::fire::fire::fire:
227;Linda :smiling_face_with_heart-eyes:
227;Ballet :smiling_face_with_heart-eyes::woman_dancing:
227;So, cute!! :red_heart:️:red_heart:️:red_heart:️
227;Hello
227;:red_heart:️
228;:heart_on_fire::camera_with_flash:
228;The reality is comfortable :rolling_on_the_floor_laughing:
228;:fire::fire::fire::fire:
228;Sharp and playful!
228;Stop stoling my heart :smiling_face_with_heart-eyes:
228;"Woow
Stunningly Beautiful"
228;stunning!!!
229;:fire::fire::fire:
229;
229;:fire::fire::fire::fire:
229;Wow :red_heart:️
229;So gorgeous :heart_suit:️
229;여신님 :smiling_face_with_heart-eyes:
229;:red_heart:️:cherry_blossom::musical_notes::two_hearts:
229;:fire::fire::fire:
229;Weerrrrkkkk
229;:smiling_face_with_heart-eyes:
230;Tu me agradas chica no se el motivo pero tú vibra es agradable :sparkles::sparkles::sparkles:
230;넘이쁜너:heart_exclamation:️
230;Proud of you 🥹:smiling_face_with_heart-eyes::sparkling_heart:
230;에구.:pleading_face: 단백질 보충+세안+휴식 잠
230;Take time for yourself!  Remember to take care of you first! :sunflower::sunflower::sunflower:
230;:smiling_face_with_heart-eyes:
230;I hope you take care and just let this take a natural course. I am praying for you
230;Sheesh the j11 breds :fire:
230;You are so beautiful, inside and out :red_heart:️
230;Maravilhosa :sparkling_heart:
231;Hermosa foto :raising_hands::fire:
231;So gorgeous
231;Wow 🫶:medium-light_skin_tone:
231;Love this :sparkles::blue_heart::sparkles::white_heart::sparkles:
231;:fire::fire:
231;:red_heart:️:red_heart:️:smiling_face_with_heart-eyes:
231;I hope you’re planning to post Italy chronicles saison 2!! :red_heart:️
231;i love this!
231;so dreamy:broken_heart::broken_heart:
231;dreaming of summer
232;अरे रुपा रानी भरने दो हमे भी एक बाल्टी पानी
232;Coming soon
232;Amazing look! Love that hair, that lips color, that dress! :red_heart:️
232;gorgeous:red_heart:️
232;Hobi, sua esposa está solteira?
232;:heart_suit:️
232;:red_heart:️
232;gorg
233;와우
233;Oi :red_heart:  vc q a menina q namora o jhoop do bts?bonita vc :clapping_hands:
233;:black_heart:
233;That dress is the best I’ve seen this week!! Outdoor cocktails vibes!! :clinking_glasses:
233;Love irene :white_heart:
233;Okay mother of dragons :red_heart:️:clapping_hands::clapping_hands::clapping_hands:
233;La más guapa:smiling_face_with_heart-eyes::sparkles:
233;:red_heart:️:red_heart:️
233;:red_heart:️:red_heart:️:red_heart:️
233;@ireneisgood23 oi:red_heart:️
234;My favorite clip :smiling_face_with_heart-eyes:
234;:smiling_face_with_heart-eyes:
234;:blossom:peak
234;prostores:smirking_face:
234;:fire:
234;@lilychee And how come you never post him??
234;@lilychee So what's going on between you and Michael Li??
234;@lilychee Cuz you know I'm the truth baby :hundred_points:
234;@lilychee And them dudes you wit ain't it baby
234;Hurry up and make a ONLYFANS please
235;:raising_hands::raising_hands::raising_hands::tongue::tongue::tongue:
235;White color suits you best :smiling_face_with_heart-eyes:
235;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
235;@casali608 signora facebook è quello blu
236;Bellissima :smiling_face_with_heart-eyes:
236;Meravigliosa :red_heart:️:red_heart:️:red_heart:️
237;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
237;:green_heart::red_heart:️
237;Hello queen
237;Da quando ti ha lasciato fedez vedo che mangi poco eh:face_with_rolling_eyes:
238;:smiling_face_with_heart-eyes:
238;Super cute! Grandpa still looks pretty with it! @rspencergeorgia @samburacker3
238;Que foto maravilhosaaa :red_heart:️:red_heart:️:red_heart:️
238;:raising_hands::raising_hands:
238;Qual é a marca do óculos?
238;Hola. Puedes decirme el modelo de silla de paseo de Kai ? :smiling_face_with_heart-eyes: me pareció comodisima para viajar :raising_hands::red_heart:️
238;Esse preenchimento labial dela :smiling_face_with_heart-eyes:
238;"Lindos:smiling_face_with_heart-eyes:
De onde são os óculos?"
238;Ele nasceu ontem praticamente, como passou rápido esta um rapazinho :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
239;Where are your reading glasses from? :smiling_face_with_heart-eyes:
239;Please check your DM
239;Did you learn portuguese?
239;Copying ur nails :nail_polish_light_skin_tone:
239;:smiling_face_with_heart-eyes:
239;"Love it. I always thought 'Apartamento' is very close to your style (or - would be close to your interests). They always have a kind of personalised ""this is actually how people live"" view on design and architecture, and great colours."
239;Where are the shoes from
240;you are so cutest
240;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
240;Where is the skirt from?:star-struck::star-struck:
240;IN LOVE
240;love it :heart_with_arrow::heart_with_arrow::heart_with_arrow:
240;:brown_heart::brown_heart:
240;Love the outfit and the bag :glowing_star::glowing_star::glowing_star:
240;the besssst bag
240;@olivia.ponton love u
241;Eyes blue and I have no clue :old_key:️:puzzle_piece:
241;Watching this vlog atm :woman_fairy:
241;that car really said -> :automobile:
241;Bueatiful Girl on this World :red_heart:️
241;gourgeous :tulip:
241;:smiling_face_with_heart-eyes:
241;OMG THE CAT :loudly_crying_face::loudly_crying_face::loudly_crying_face:
241;Well hello Beauty :rose:
241;I cant wait for the next vlog
242;pretty in blue :blue_heart:
242;gorgeous
242;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
242;the last pic :star-struck:
242;aww I loveeee
242;wowow
242;can’t wait to see the vlog:star-struck::star-struck:
242;Sexy girl :hot_face::fire:
242;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
242;So beautiful
243;
244;Aesthetic queen.
244;Love u my Queeen :red_heart:️:fire:
244;Eva!! Please post your Sicily favorites!!! :red_heart::red_heart::red_heart: I trust you so much hahahaha! Going in August with friends xx
244;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
244;Sisters!!! :women_with_bunny_ears: :blue_heart::growing_heart:
244;another banger ig post from ms meloche
244;Deep in blue
245;Pensavo fosse @swamicaputo
245;Legs Long , long ,legs :bone:
245;:smiling_face_with_heart-eyes::red_heart:️:raising_hands:
245;:mouse_face:
245;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
245;stunning
245;beauty
245;:smiling_face_with_heart-eyes:
245;omg this looks so comfy
245;The styling is a yes for me
246;:red_heart:️:fire:
246;:red_heart:️:red_heart:️:red_heart:️
246;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
246;Gorgeous :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
246;🩵
246;So schick und trotzdem lässig – einfach perfekt :bouquet:
246;:white_heart:
246;Ese es el bolso feo que la hecha vale 300€ y te los venden de 3000€ para arriba es ridículo :pouting_face:
246;Wonderfull :red_heart:️:red_heart:️
247;"Nice legs!! ;)"
247;Chocolate first
247;:smiling_face_with_heart-eyes::red_heart:️:red_heart:️
247;:heart_on_fire::heart_on_fire:
247;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
247;Hey, DM me!
247;prettyyyyyy
247;Where the shoes are frommm???
247;Sexy legs :fire::red_heart:️
247;You’re everything
248;Gorgeous! Loved your recent vlog <3
248;Omg the blue ballerinas!!!! Where them are form???
248;your ig posts are always SO GOOD
248;Goddess Eva :revolving_hearts::revolving_hearts:
248;check dms :sparkles::sparkles:
248;obsessed
248;So pretty :red_heart:️:red_heart:️:red_heart:️
248;love
248;what i would do to be back
248;@julipprv they are Frances Valentine! I don't seen them being sold on the website currently, not sure if its an older style or something that is to be released.
249;버뮤다팬츠 넘이쁨다ㅋ:smiling_face_with_heart-eyes:
249;मरने के बाद यमराज तुमसे पूछगे सफेद वाला लोवर पहनने की तुम्हारी हिम्मत कैसे हुई
249;🩵🩵🩵🩵
249;:red_heart:️:red_heart:️:red_heart:️
249;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
249;يارب انها ماتعمدت
249;:smiling_face_with_heart-eyes::red_heart:️
249;The curls~~~🫧🫧
249;you are ultimately too cute Irene!! omgg how could you be this precious?? you own my whole heart! i love you endlessly, the cutest queen 🥹
250;Obsessed
250;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:Pretty girls
250;mtl love
250;Slay
250;:smiling_face_with_hearts::smiling_face_with_hearts::red_heart:️:red_heart:️🥹🥹
250;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
250;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
250;:red_heart:️
250;Cafe campus forever :loudly_crying_face::loudly_crying_face:
251;:red_heart:️:red_heart:️:fire::raising_hands:
251;i love
251;:smiling_face_with_heart-eyes:
251;oui oui :baguette_bread:
251;goals
251;love U :smiling_face_with_heart-eyes:
251;@lespecs which style are these? :yellow_heart: @evameloche
252;So amazing :smiling_face_with_heart-eyes::fire::clapping_hands:
252;:red_heart:️:red_heart:️:red_heart:️
252;Ooooh
252;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::party_popper::party_popper::party_popper::party_popper::party_popper::party_popper:
252;:white_heart:
252;So beautiful hot cute
252;I like,  good drees :dress:
252;So gorgeous :smiling_face_with_hearts:
252;:red_heart:️:smiling_face_with_heart-eyes:
252;Love the dress:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
253;:smiling_face_with_heart-eyes:
253;디바
253;Que linda :smiling_face_with_heart-eyes::fire::red_heart:️
253;Ilive
253;:raising_hands::raising_hands::raising_hands:
253;:fire::fire::fire:
253;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
253;Beautifull :orange_heart::orange_heart::orange_heart::orange_heart:
253;Where is the gorgeous cowl neck dress from?
253;Amen :folded_hands_medium-dark_skin_tone:
254;수영복 브랜드 너무 궁금해요. 진찌 넘넘 잘 어울리세욤 :heart_suit:️ 브랜드 어디꼬일까요?! :backhand_index_pointing_right::backhand_index_pointing_left:
254;How is St Regis compared to Patina? :smiling_face:️
254;개비싼 호텔
254;수영복 브랜드가 뭔지 너무궁금해요!!진짜이뻐요♡♡
254;I think I'm gonna go buy my 1st one piece bathing suit inspired by u :sparkles:
254;:water_wave::white_heart::sparkles:
254;Who makes that great blue suit?
254;🩷🩷🩷🩷🩷:blue_heart::desert_island::musical_notes::two_hearts:
255;아름다움아이린
255;:black_heart::black_heart::black_heart:
255;学术论文、Essay、Report、Assignment、网课、数据分析、编程、毕业论文等各类学术辅助提分 ,微信：spa_writing
255;:fire::fire::fire:
255;Ela é demais ! Linda e maravilhosa e a natureza limpa.:red_heart:️
255;Nice :red_heart:️
255;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:.:smiling_face_with_heart-eyes:
255;새로운시간의하루가되시길
256;:red_heart:️:smiling_face_with_heart-eyes:
256;wonderful:black_heart:
256;:smiling_face_with_heart-eyes:
256;Hermosa :rose::red_heart:️
256;:white_heart:
256;이뻐용:teddy_bear:
256;black ribbon is back.. where's the ball :soccer_ball:️?
256;
256;omggg cuteeee :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
256;获得作业、讨论、家庭作业、在线课程、考试等方面的帮助。保证高分:hundred_points: 微信：spa_writing
257;I’m so intrigued how you find the apartments/ villas you stay in. What site do you use to find them?
257;i’m obsessed with everything you do
